int,int,string,int,float,int,int,float,float,float,int,int,int,int,float,float,float,float,float,float,float,float,float,float,float,float,float,float
2744,12288,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\OILDRUMS\OILDRUM01.M2",0,1.000000,0,0,18.000000,12.000000,1.000000,0,0,0,2606,1.874800,2.848802,0.000000,-0.937443,-1.073146,-0.008802,0.937443,1.158060,2.839941,1.000000,1.000000,0.000000,0.000000,0.000000
2745,0,"CREATURE\NORTHRENDFLESHGIANT\NORTHRENDFLESHGIANT.M2",0,1.000000,3,1,18.000000,12.000000,1.000000,0,82,12,2748,0.611112,2.031280,9.313585,-3.279901,-7.640062,-0.006780,6.120513,4.140361,12.567175,1.000000,1.000000,0.000000,0.000000,0.000000
2746,4097,"CREATURE\HIPPOGRYPHMOUNT\HIPPOGRYPHMOUNT.M2",0,1.000000,0,5,18.000000,12.000000,1.000000,0,0,0,90,0.611112,2.031280,1.881287,-2.281033,-1.164216,-0.230051,2.607393,1.200238,3.223357,1.000000,1.000000,0.000000,0.000000,0.000000
2747,4096,"CREATURE\FELBAT\BATTAXI.M2",0,1.000000,0,5,18.000000,12.000000,1.000000,0,0,0,308,0.611112,2.031280,1.193891,-2.269799,-5.229757,0.261319,3.439837,5.235109,7.027561,1.000000,1.000000,0.000000,0.000000,0.000000
2748,4096,"CREATURE\GRYPHON\GRYPHON_SKELETAL.M2",0,1.000000,0,0,18.000000,12.000000,1.000000,0,0,0,2197,0.611112,2.031280,1.567621,-2.541577,-4.691008,-0.551278,2.616478,4.796040,5.346999,1.000000,1.000000,0.000000,0.000000,0.000000
2749,4096,"CREATURE\GRYPHON\GRYPHON_GHOST.M2",0,1.000000,0,0,18.000000,12.000000,1.000000,0,0,0,2230,0.611112,2.031280,1.567620,-4.197997,-4.689608,-2.480641,4.549764,4.779606,6.362679,1.000000,1.000000,0.000000,0.000000,0.000000
2750,12288,"WORLD\EXPANSION01\DOODADS\GENERIC\BLOODELF\POWERORB\BLOODELF_POWERORB_GREEN.M2",0,1.000000,0,0,18.000000,12.000000,1.000000,0,0,0,2607,0.000000,0.000000,0.000000,-1.939328,-2.352403,-2.353823,1.939328,2.352403,2.347174,1.000000,1.000000,0.000000,0.000000,0.000000
2751,12288,"WORLD\EXPANSION02\DOODADS\GENERIC\SCOURGE\SC_BLIGHTER.M2",0,1.000000,0,0,18.000000,12.000000,1.000000,0,0,0,2608,6.098080,9.877831,0.000000,-4.065631,-4.065632,-0.536147,4.065631,4.065636,10.675872,1.000000,1.000000,0.000000,0.000000,0.000000
2752,0,"CREATURE\NORTHRENDICEGIANT\NORTHRENDICEGIANT.M2",3,1.000000,4,1,140.000000,80.000000,1.000000,0,0,0,2609,0.611200,2.031000,9.313585,-4.115622,-5.719811,-0.157621,5.496850,6.410837,14.213373,1.000000,1.000000,0.000000,0.000000,0.000000
2753,12288,"CREATURE\JORMUNGARLARVA\JORMUNGARLARVA.M2",2,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2610,0.611200,2.031000,0.000000,-3.670468,-1.210421,-0.321019,1.957413,1.125325,3.824203,1.000000,1.000000,0.000000,0.000000,0.000000
2754,0,"CREATURE\NORTHRENDGEIST\NORTHRENDGEIST.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2611,0.611112,2.031280,0.985520,-0.327934,-0.586320,-0.040411,0.468407,0.396059,0.898366,1.000000,0.750000,0.000000,0.000000,0.000000
2755,12288,"CREATURE\ROCKETMOUNT\ROCKETMOUNT.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2579,0.611112,2.031280,0.590361,-2.246060,-0.858282,0.099018,2.212025,0.830693,2.696840,1.000000,1.000000,0.000000,0.000000,0.000000
2756,4096,"CREATURE\WARHORSE\WARHORSE.M2",0,1.000000,1,4,18.000000,12.000000,1.000000,0,0,0,2612,0.611112,2.031280,1.928389,-1.952967,-0.464979,-0.021533,2.040423,0.490535,2.540264,1.000000,1.000000,0.000000,0.000000,0.000000
2757,12288,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\CLOTHING\CLOTHYARNBALLRED.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2613,0.000000,0.000000,0.000000,-0.118540,-0.122918,-0.006900,0.118540,0.114163,0.230181,0.200000,1.000000,0.000000,0.000000,0.000000
2758,4097,"CREATURE\GRYPHON\GRYPHON_ARMOREDMOUNT.M2",2,1.000000,1,4,18.000000,12.000000,1.000000,0,0,0,2614,0.611112,2.031280,1.567892,-2.186529,-1.289517,-0.097414,2.516874,1.051426,2.760116,1.000000,1.000000,0.000000,0.000000,0.000000
2759,4096,"CREATURE\ZEBRAMOUNT\ZEBRAMOUNT.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2615,0.611200,2.031000,1.865720,-1.353813,-0.466934,-0.011765,2.552163,0.420428,2.679351,1.000000,1.000000,0.000000,0.000000,0.000000
2760,4096,"CREATURE\ZEBRAMOUNT\ZEBRAMOUNT.M2",0,1.000000,1,6,18.000000,12.000000,1.000000,0,1,0,197,0.611200,2.031000,1.865720,-1.353813,-0.466934,-0.011765,2.552163,0.420428,2.679351,1.000000,1.000000,0.000000,0.000000,0.000000
2761,0,"CREATURE\NORTHRENDPENGUIN\NORTHRENDPENGUIN.M2",0,1.000000,1,4,18.000000,12.000000,1.000000,0,0,0,2616,0.611200,2.031000,0.000000,-0.870671,-0.519444,-0.100067,0.734886,0.537240,1.606367,1.000000,1.000000,0.000000,0.000000,0.000000
2762,12288,"CREATURE\ROCKETMOUNT\ROCKETMOUNT.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2579,0.611112,2.031280,0.590361,-2.246060,-0.858282,0.099018,2.212025,0.830693,2.696840,1.000000,1.000000,0.000000,0.000000,0.000000
2763,12288,"WORLD\EXPANSION02\DOODADS\GENERIC\SCOURGE\SC_WAGON.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2617,22.784000,13.614900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
2764,4096,"CREATURE\ZEBRAMOUNT\ZEBRAMOUNT.M2",0,1.000000,1,6,18.000000,12.000000,1.000000,0,0,0,2618,0.611200,2.031000,1.865720,-1.353813,-0.466934,-0.011765,2.552163,0.420428,2.679351,1.000000,1.000000,0.000000,0.000000,0.000000
2765,12288,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\GUNSHOP\GUNTRIPOD.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2619,1.133300,1.407388,0.000000,-0.535936,-0.760469,-0.001824,0.601046,0.879806,1.631960,1.000000,1.000000,0.000000,0.000000,0.000000
2766,12288,"WORLD\AZEROTH\STRANGLETHORN\PASSIVEDOODADS\TROLLDUNGEONSACKS\TROLLDUNGEONSACKS.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2620,1.120100,1.078070,0.000000,-0.543980,-0.502468,-0.036349,0.545051,0.502468,0.946389,1.000000,1.000000,0.000000,0.000000,0.000000
2767,4096,"CREATURE\GRYPHON\GRYPHON_ARMOREDMOUNT.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2614,0.611112,2.031280,1.567892,-2.186529,-1.289517,-0.097414,2.516874,1.051426,2.760116,1.000000,1.000000,0.000000,0.000000,0.000000
2768,12291,"CREATURE\SCRYINGORB\SCRYINGORB.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2621,0.611112,2.031280,0.000000,-0.506762,-0.505763,-0.008438,0.506762,0.507762,1.827319,1.000000,1.000000,0.000000,0.000000,0.000000
2769,0,"CREATURE\MAGNATAUR\MAGNATAUR.M2",2,1.000000,1,4,18.000000,12.000000,1.000000,0,1,10,2622,0.611112,2.031280,2.308031,-2.038985,-1.358510,-0.001508,2.487218,1.417810,3.737204,1.000000,1.000000,0.000000,0.000000,0.000000
2770,12288,"WORLD\DUNGEON\CAVERNSOFTIME\PASSIVEDOODADS\HOURGLASS\COT_HOURGLASS_REDO.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2623,0.000000,0.000000,0.000000,-31.722780,-31.671240,4.816495,31.712463,31.721172,164.379684,1.000000,1.000000,0.000000,0.000000,0.000000
2771,4096,"CREATURE\GRYPHON\GRYPHON_ARMOREDMOUNT.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2614,0.611112,2.031280,1.567892,-2.186529,-1.289517,-0.097414,2.516874,1.051426,2.760116,1.000000,1.000000,0.000000,0.000000,0.000000
2772,12288,"WORLD\EXPANSION02\DOODADS\DRAGONBLIGHT\DB_FLOWERS02.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2624,0.000000,0.000000,0.000000,-0.647360,-0.563626,-0.019972,0.560183,0.607060,1.026458,1.000000,1.000000,0.000000,0.000000,0.000000
2773,12288,"WORLD\GENERIC\PASSIVEDOODADS\FURNITURE\CONTAINERS\LICHCONTAINER01.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2625,0.000000,0.000000,0.000000,-0.578409,-0.578409,0.006129,0.578409,0.578409,1.906760,1.000000,10.000000,0.000000,0.000000,0.000000
2774,12288,"WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\DETAIL\ELWYNNFLOWER01.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2626,0.000000,0.000000,0.000000,-0.697981,-0.414960,-0.017176,0.225942,0.373621,0.881195,1.000000,1.000000,0.000000,0.000000,0.000000
2775,4096,"CREATURE\RIDINGWYVERNARMORED\RIDINGWYVERNARMORED.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2548,0.611112,2.031280,1.328667,-4.640996,-1.618196,-0.324002,1.732878,1.038783,2.116598,1.000000,1.000000,0.000000,0.000000,0.000000
2776,12288,"WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\DETAIL\ELWYNNFLOWER02.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2627,0.000000,0.000000,0.000000,-0.558435,-0.419731,-0.049090,0.325830,0.466778,0.856388,1.000000,1.000000,0.000000,0.000000,0.000000
2777,12305,"WORLD\OUTLAND\PASSIVEDOODADS\CALTROP01.M2",2,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2628,24.030001,19.082300,0.000000,-13.089018,-11.624165,-0.792308,10.940549,10.945599,18.285336,1.000000,1.000000,0.000000,0.000000,0.000000
2778,12288,"WORLD\KALIMDOR\FELWOOD\PASSIVEDOODADS\PLANTSQUEST\NIGHTDRAGON02.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2629,0.000000,0.000000,0.000000,-0.467656,-0.451192,-0.190804,0.349361,0.475559,1.079172,1.000000,1.000000,0.000000,0.000000,0.000000
2779,12288,"WORLD\KALIMDOR\FELWOOD\PASSIVEDOODADS\PLANTSQUEST\SONGFLOWER01.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2630,0.000000,0.000000,0.000000,-0.413001,-0.414362,-0.042844,0.361312,0.434082,0.869027,1.000000,1.000000,0.000000,0.000000,0.000000
2780,3,"CREATURE\REVENANTFIRE\REVENANTFIRE.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2631,0.611200,2.031000,0.000000,-3.781758,-3.659616,-1.373792,3.133871,3.674450,5.119406,0.300000,0.300000,0.000000,0.000000,0.000000
2781,4096,"CREATURE\MAGEHUNTER\MAGEHUNTER.M2",0,1.000000,3,7,18.000000,12.000000,1.000000,0,0,0,2632,0.611112,2.031280,0.000000,-1.347893,-0.473980,-0.010816,0.819450,0.423427,1.621151,1.000000,1.000000,0.000000,0.000000,0.000000
2782,4096,"CREATURE\ELEKK\ELEKKWILD.M2",1,1.000000,3,6,24.000000,20.000000,1.000000,0,0,0,2207,0.611112,2.031280,2.680862,-2.318729,-2.735859,-0.123080,3.491957,1.942699,4.520982,1.000000,1.000000,0.000000,0.000000,0.000000
2783,12288,"WORLD\GENERIC\GNOME\PASSIVE DOODADS\FURNITURE\GNOMECHAIR02.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2634,1.210600,1.231149,0.000000,-0.654306,-0.460582,-0.013889,0.583744,0.460582,1.205534,1.000000,1.000000,0.000000,0.000000,0.000000
2784,4096,"CREATURE\LIONSEAL\LIONSEAL.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2635,0.611112,2.031280,0.000000,-1.519938,-1.669892,-0.118594,1.638842,1.248301,1.961158,1.000000,1.000000,0.000000,0.000000,0.000000
2785,12288,"SPELLS\HARPOON_FIRE_MISSILE.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2636,0.000000,0.000000,0.000000,-15.501728,-2.094953,-0.412464,4.962707,2.347638,0.443347,1.000000,1.000000,0.000000,0.000000,0.000000
2786,12288,"CREATURE\WATERBUBBLECREATURE\WATERBUBBLECREATURE_NOSOUND.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2390,0.611200,2.031000,0.000000,-1.944444,-1.944444,0.198141,1.944444,1.944444,4.087030,1.000000,1.000000,0.000000,0.000000,0.000000
2787,12288,"CREATURE\ROWBOAT_VEHICLE\BE_ROWBOAT_VEHICLE.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2637,2.500000,3.056000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
2788,12288,"CREATURE\GNOMESPIDERTANK\GNOMESPIDERTANK02.M2",2,1.000000,3,4,1.000000,1.000000,1.000000,0,0,10,2638,0.611112,2.031280,1.182267,-1.593087,-1.481637,0.017460,1.010998,1.475769,2.653495,1.000000,1.000000,0.000000,0.000000,0.000000
2789,12288,"SPELLS\MISSILE_WAVE_WATER.M2",0,1.000000,4,4,18.000000,12.000000,1.000000,0,0,0,2639,0.000000,0.000000,0.000000,-12.985730,-6.152149,-0.305201,3.218552,6.116613,7.377266,1.000000,1.000000,0.000000,0.000000,0.000000
2790,0,"CREATURE\INVISIBLESTALKER\INVISIBLESTALKERGROUND.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2640,0.611200,2.031000,0.000000,1.000000,1.000000,1.000000,-1.000000,-1.000000,-1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
2791,12288,"WORLD\GENERIC\GNOME\PASSIVE DOODADS\HAZARDLIGHTS\GNOMEHAZARDLIGHT01.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2641,0.742219,1.583860,0.000000,-4.071814,-4.070805,-0.001605,4.069395,4.071962,2.012795,1.000000,1.000000,0.000000,0.000000,0.000000
2792,12288,"WORLD\EXPANSION02\DOODADS\NEXUS\NEXUS_ELEVATOR_BASESTRUCTURE_01.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2642,11.402000,2.454565,0.000000,-5.701376,-11.842321,-0.000562,5.701377,11.842321,2.454469,1.000000,1.000000,0.000000,0.000000,0.000000
2793,0,"CREATURE\VALKIER\VALKIER.M2",2,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2643,0.611112,2.031280,2.615260,-3.577509,-3.907612,-0.183474,1.880367,3.911128,6.244998,0.500000,1.000000,0.000000,0.000000,0.000000
2794,0,"CREATURE\NORTHRENDGHOUL\NORTHRENDGHOUL.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2644,0.611200,2.031000,1.217973,-0.585378,-1.365441,-0.047204,1.180987,1.617798,2.251136,1.000000,1.000000,0.000000,0.000000,0.000000
2795,12290,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\DOLLS\RAGDOLL_02.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2645,0.000000,0.000000,0.000000,-0.192449,-0.394105,0.000905,0.420359,0.351775,0.831763,1.000000,1.000000,0.000000,0.000000,0.000000
2796,12288,"WORLD\GENERIC\PASSIVEDOODADS\FRUITS\FRUIT_APPLE.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2646,0.000000,0.000000,0.000000,-0.175725,-0.201708,0.001131,0.176756,0.247038,0.480552,1.000000,1.000000,0.000000,0.000000,0.000000
2797,8195,"CREATURE\DEMOLISHERVEHICLE\DEMOLISHERVEHICLE.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2647,0.611112,2.031280,1.809831,-7.038123,-5.492237,-0.422851,7.287190,5.492237,10.359585,1.000000,1.000000,0.000000,0.000000,0.000000
2798,4096,"CREATURE\HHMOUNT\HHMOUNT.M2",1,1.000000,3,6,18.000000,12.000000,1.000000,0,0,10,2648,0.611112,2.031280,1.991094,-1.468851,-0.614778,-0.016393,1.727433,0.622633,2.634315,1.000000,1.000000,0.000000,0.000000,0.000000
2799,4096,"CREATURE\WARHORSE\WARHORSE.M2",2,1.000000,1,3,18.000000,12.000000,1.000000,0,0,10,2612,0.611112,2.031280,1.928389,-1.952967,-0.464979,-0.021533,2.040423,0.490535,2.540264,1.000000,1.000000,0.000000,0.000000,0.000000
2800,12290,"WORLD\GOOBER\G_BARRELEXPLODE.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2649,0.616667,0.647996,0.000000,-0.308737,-0.360661,-0.001209,0.309601,0.353334,0.647607,1.000000,1.000000,0.000000,0.000000,0.000000
2801,1,"CREATURE\VALKIER\VALKIER.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2643,0.611112,2.031280,2.615264,-3.577509,-3.907612,-0.183474,1.880367,3.911128,6.244998,1.000000,1.000000,0.000000,0.000000,0.000000
2802,8192,"CREATURE\DRAGONSPAWNNEXUS\DRAGONSPAWNARMOREDNEXUS.M2",1,1.000000,3,5,18.000000,12.000000,1.000000,0,0,0,2650,0.611200,2.031000,1.547733,-2.880074,-2.074448,-0.032286,2.253371,2.081430,2.725680,1.000000,1.000000,0.000000,0.000000,0.000000
2803,0,"CREATURE\VRYKULFEMALE\VRYKULFEMALE.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2476,0.611200,2.031000,2.615264,-0.734509,-1.097390,-0.016094,0.719155,0.921434,4.383039,1.000000,1.000000,0.000000,0.000000,0.000000
2804,12288,"CREATURE\BAND\BAND_DRUMSET.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2651,0.611112,2.031280,0.000000,-2.475976,-2.491262,-0.062492,2.256285,2.305503,4.350561,1.000000,1.000000,0.000000,0.000000,0.000000
2805,0,"CREATURE\ZOMBIEFIEDVRYKUL\ZOMBIEFIEDVRYKUL.M2",2,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2652,0.611112,2.031280,2.745128,-1.203872,-1.581999,-0.006493,1.137464,1.196011,4.152275,1.000000,1.000000,0.000000,0.000000,0.000000
2806,0,"CREATURE\ZOMBIEFIEDVRYKULCASTER\ZOMBIEFIEDVRYKULCASTER.M2",2,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2653,0.611112,2.031280,2.745128,-1.203871,-1.483552,0.010809,1.129242,0.864203,4.153151,1.000000,1.000000,0.000000,0.000000,0.000000
2807,8192,"CREATURE\DRAGONSPAWN\DRAGONSPAWNOVERLORDNEXUS.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2654,0.611112,2.031280,1.547733,-3.250960,-4.280268,-0.036177,1.952817,3.144128,3.523082,1.000000,1.000000,0.000000,0.000000,0.000000
2808,12291,"WORLD\EXPANSION02\DOODADS\GENERIC\SCOURGE\SC_BLIGHTER.M2",2,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2608,6.098080,9.877831,0.000000,-4.065631,-4.065632,-0.536147,4.065631,4.065636,10.675872,1.000000,1.000000,0.000000,0.000000,0.000000
2809,4,"CREATURE\DEMONFORM\DEMONFORM.M2",0,1.000000,3,3,18.000000,12.000000,1.000000,0,0,0,2655,0.611112,2.031280,0.000000,-4.925525,-3.835461,-0.016263,1.038406,5.106219,6.330709,0.125000,1.000000,0.000000,0.000000,0.000000
2810,4096,"CREATURE\DEATHKNIGHTMOUNT\DEATHKNIGHTMOUNT.M2",0,1.000000,3,6,18.000000,12.000000,1.000000,0,0,0,2656,0.611111,2.031280,1.985625,-1.190786,-0.615622,-0.051208,1.998956,0.619455,2.648942,1.000000,1.000000,0.000000,0.000000,0.000000
2811,8192,"CREATURE\SIEGEVEHICLE\SIEGEVEHICLE.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2533,7.778000,8.333000,0.000000,-6.310678,-5.528345,-0.220268,9.232588,5.527174,7.658410,1.000000,1.000000,0.000000,0.000000,0.000000
2812,8193,"CREATURE\SIEGEVEHICLE\SIEGEVEHICLE.M2",2,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2533,7.778000,8.333000,0.000000,-6.310678,-5.528345,-0.220268,9.232588,5.527174,7.658410,1.000000,1.000000,0.000000,0.000000,0.000000
2813,8192,"CREATURE\SIEGEVEHICLE\SIEGEVEHICLE_WEAPON_CANNON.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2657,0.611200,2.031000,0.000000,-2.271902,-1.318876,-0.249522,3.192600,1.318870,3.794573,1.000000,1.000000,0.000000,0.000000,0.000000
2814,8192,"CREATURE\SIEGEVEHICLE\SIEGEVEHICLE_WEAPON_CANNON.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2657,0.611200,2.031000,0.000000,-2.271902,-1.318876,-0.249522,3.192600,1.318870,3.794573,1.000000,1.000000,0.000000,0.000000,0.000000
2815,12288,"CREATURE\FLYINGBOMBER\FLYINGBOMBER.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2658,0.611200,2.031000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
2816,12288,"SPELLS\ENCHANTMENTS\SPARKLE_A.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2659,0.000000,0.000000,0.000000,-0.000001,-0.213074,-0.185297,0.000000,0.213074,0.240852,1.000000,1.000000,0.000000,0.000000,0.000000
2817,0,"CREATURE\BEARMOUNTALT\BEARMOUNTALT.M2",1,1.000000,1,7,18.000000,12.000000,1.000000,0,0,0,2660,0.611112,2.031280,1.859096,-1.657580,-0.911972,-0.058710,1.685014,0.867246,2.341453,1.000000,1.000000,0.000000,0.000000,0.000000
2818,8192,"CREATURE\SIEGEVEHICLE\SIEGEVEHICLEHASGUN.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2661,0.611112,2.031280,0.000000,-6.310678,-5.530582,-0.220278,9.232586,5.530745,8.673049,1.000000,1.000000,0.000000,0.000000,0.000000
2819,0,"CREATURE\WOLVAR\WOLVAR.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2662,0.611200,2.031000,0.000000,-1.611659,-1.169165,-0.016933,1.240952,1.030889,1.993279,1.000000,1.000000,0.000000,0.000000,0.000000
2820,12291,"ITEM\OBJECTCOMPONENTS\WEAPON\SWORD_2H_DEATHKNIGHT_B_01_Q.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2663,0.000000,0.000000,0.000000,-0.421200,-0.054697,-0.408832,1.642138,0.054697,0.408832,1.000000,1.000000,0.000000,0.000000,0.000000
2821,12291,"ITEM\OBJECTCOMPONENTS\WEAPON\AXE_2H_DEATHKNIGHT_C_01_Q.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2664,0.000000,0.000000,0.000000,-0.503807,-0.125190,-0.613887,1.182728,0.125190,0.370990,1.000000,1.000000,0.000000,0.000000,0.000000
2822,0,"CREATURE\MAMMOTH\MAMMOTH.M2",0,1.000000,1,4,18.000000,12.000000,1.000000,0,1,10,2665,0.611200,2.031000,4.023158,-2.156650,-1.769310,-0.110208,4.035642,1.664974,4.488683,1.000000,1.000000,0.000000,0.000000,0.000000
2823,0,"CREATURE\MAMMOTH\MAMMOTHMOUNT_1SEAT.M2",2,1.000000,3,3,36.000000,24.000000,1.000000,0,1,10,2784,0.611112,2.031280,4.443514,-2.225293,-2.170345,-0.157711,4.035643,2.068157,5.240027,0.850000,1.800000,0.000000,0.000000,0.000000
2824,0,"CREATURE\MAMMOTH\MAMMOTHMOUNT_3SEAT.M2",0,1.000000,3,3,32.000000,21.000000,1.000000,0,1,10,2785,0.611112,2.031280,4.434595,-2.385160,-2.316818,-0.157710,4.035642,2.300928,5.240027,1.000000,1.000000,0.000000,0.000000,0.000000
2825,1,"CREATURE\VALKIERDARK\VALKIERDARK.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2668,0.611112,2.031280,2.615264,-3.577509,-3.907612,-0.183474,1.880367,3.911128,6.244998,1.000000,1.000000,0.000000,0.000000,0.000000
2826,12291,"WORLD\ENVIRONMENT\DOODAD\GENERALDOODADS\ELEMENTALRIFTS\AIRRIFT.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2669,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,-1.000000,-1.000000,-1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
2827,4096,"CREATURE\FROSTWURMNORTHREND\FROSTWURMNORTHREND.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,2,12,2670,0.611112,2.031280,8.139030,-20.141628,-9.659353,-0.580819,9.742862,9.589687,13.899632,0.400000,1.000000,0.000000,0.000000,0.000000
2828,4096,"CREATURE\RIDINGUNDEADDRAKE\RIDINGUNDEADDRAKE.M2",0,1.000000,3,5,24.000000,16.000000,1.000000,0,0,0,2147,0.611112,2.031280,2.797753,-7.276083,-3.230393,-0.328422,3.769606,3.054683,3.804212,1.000000,1.000000,0.000000,0.000000,0.000000
2829,12288,"CREATURE\EYEOFKATHUNE\EYEOFKATHUNE.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2671,0.611112,2.031280,0.000000,-13.174946,-13.077299,-1.288420,14.061119,13.077568,25.282299,1.000000,1.000000,0.000000,0.000000,0.000000
2830,0,"CREATURE\VAMPYRBLOODPRINCE\VAMPYRBLOODPRINCE.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2672,0.611200,2.031000,1.166132,-1.029139,-0.754850,-0.049988,0.498925,0.489956,2.315285,1.000000,1.000000,0.000000,0.000000,0.000000
2831,4096,"CREATURE\UNDEAD_EAGLE\UNDEAD_EAGLE.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2673,0.611112,2.031280,0.000000,-1.601196,-3.440232,0.465553,2.249247,3.476891,4.484732,1.000000,1.000000,0.000000,0.000000,0.000000
2832,12544,"SPELLS\DEATHKNIGHT_DESTROYCORPSE_BONES_01.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2674,0.605300,0.453570,0.000000,-0.099080,-0.561746,-0.133337,0.772630,0.590708,0.421892,1.000000,1.000000,0.000000,0.000000,0.000000
2833,12544,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\MEAT\BLOODYMEAT02.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2595,0.618971,0.737225,0.000000,-0.706571,-1.018437,-0.004159,0.411174,0.560466,0.755560,1.000000,1.000000,0.000000,0.000000,0.000000
2834,12544,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\MEAT\BLOODYMEAT01.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2675,1.184030,1.154000,0.000000,-1.186601,-1.222721,-0.348854,0.806619,0.931032,1.182612,1.000000,1.000000,0.000000,0.000000,0.000000
