int,int,int,int,float,int,int,int,int,int,int,string,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,float,float,int
1698,1,17,727,2.000015,0,0,0,0,0,20,"Bramblescar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,4,0,0,0,0,-500.000000,0.000000,0
1699,1,17,728,2.000015,0,0,0,0,0,13,"Thorn Hill",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,4,0,0,0,0,-500.000000,0.000000,0
1700,1,17,729,2.000015,0,0,0,0,0,19,"Agama'gor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,4,0,0,0,0,-500.000000,0.000000,0
1701,1,17,730,2.000015,0,0,0,0,0,20,"Blackthorn Ridge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,4,0,0,0,0,-500.000000,0.000000,0
1702,1,17,731,2.500015,0,0,0,0,0,18,"Honor's Stand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,4,0,0,0,0,-500.000000,0.000000,0
1703,1,17,732,2.500015,0,0,0,0,0,17,"The Mor'shan Rampart",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,4,0,0,0,0,-500.000000,0.000000,0
1704,1,17,733,2.000015,0,0,0,0,0,11,"Grol'dom Farm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,4,0,0,0,0,-500.000000,0.000000,0
1717,1,17,734,2.000015,0,0,0,0,0,24,"Razorfen Kraul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,4,0,0,0,0,-500.000000,0.000000,0
1718,1,17,735,2.500015,0,0,0,0,0,0,"The Great Lift",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,4,0,0,0,0,-500.000000,0.000000,0
1737,0,33,736,2.000015,0,0,0,0,0,40,"Mistvale Valley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1738,0,33,737,2.000015,0,0,0,0,0,43,"Nek'mani Wellspring",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1739,0,33,738,2.000015,0,0,0,0,0,42,"Bloodsail Compound",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1740,0,33,739,2.000015,0,0,0,0,0,36,"Venture Co. Base Camp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1741,0,33,740,2.000015,0,0,0,0,0,43,"Gurubashi Arena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1742,0,33,741,2.000015,0,0,0,0,0,0,"Spirit Den",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1757,0,33,742,2.000015,0,0,0,0,0,0,"The Crimson Veil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1758,0,33,743,2.000015,0,0,0,0,0,0,"The Riptide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1759,0,33,744,2.000015,0,0,0,0,0,0,"The Damsel's Luck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1760,0,33,745,2.000015,0,0,0,0,0,0,"Venture Co. Operations Center",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1761,1,361,746,2.000015,0,0,0,194,0,47,"Deadwood Village",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1762,1,361,747,2.000015,0,0,0,194,0,54,"Felpaw Village",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1763,1,361,748,2.000015,0,0,0,193,161,51,"Jaedenar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1764,1,361,749,2.000015,0,0,0,193,0,0,"Bloodvenom River",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1765,1,361,750,2.000015,0,0,0,193,0,52,"Bloodvenom Falls",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1766,1,361,751,2.000015,0,0,0,0,0,53,"Shatter Scar Vale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1767,1,361,752,2.000015,0,0,0,0,0,53,"Irontree Woods",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1768,1,361,753,2.000015,0,0,0,0,0,0,"Irontree Cavern",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1769,1,361,754,2.000015,0,0,0,0,0,54,"Timbermaw Hold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1770,1,361,755,2.000015,0,0,0,0,0,0,"Shadow Hold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1771,1,361,756,2.000015,0,0,0,0,0,0,"Shrine of the Deceiver",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1777,0,8,757,2.000015,0,0,0,0,0,36,"Itharius's Cave",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1778,0,8,758,2.000015,0,0,0,0,0,41,"Sorrowmurk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1779,0,8,759,2.000015,0,0,0,0,0,0,"Draenil'dur Village",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1780,0,8,760,2.000015,0,0,0,0,0,36,"Splinterspear Junction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1797,0,8,761,2.000015,0,0,0,0,0,41,"Stagalbog",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1798,0,8,762,2.000015,0,0,0,0,0,36,"The Shifting Mire",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1817,0,8,763,2.000015,0,0,0,0,0,0,"Stagalbog Cave",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1837,0,45,764,2.000015,0,0,0,3,0,0,"Witherbark Caverns",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1857,0,45,765,2.000015,0,0,0,0,0,32,"Thoradin's Wall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1858,0,45,766,2.000015,0,0,0,0,0,32,"Boulder'gor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1877,0,3,767,2.000015,0,0,0,0,0,42,"Valley of Fangs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1878,0,3,768,2.000015,0,0,0,0,0,39,"The Dustbowl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1879,0,3,769,2.000015,0,0,0,0,0,40,"Mirage Flats",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1880,0,47,770,2.000015,0,0,0,0,0,0,"Featherbeard's Hovel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1881,0,47,771,2.000015,0,0,0,0,0,0,"Shindigger's Camp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1882,0,47,772,2.000015,0,0,0,0,0,45,"Plaguemist Ravine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1883,0,47,773,2.000015,0,0,0,0,0,48,"Valorwind Lake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1884,0,47,774,2.000015,0,0,0,0,0,46,"Agol'watha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1885,0,47,775,2.000015,0,0,0,0,0,42,"Hiri'watha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1886,0,47,776,2.000015,0,0,0,0,0,47,"The Creeping Ruin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1887,0,47,777,2.000015,0,0,0,0,0,0,"Bogen's Ledge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1897,0,3,778,2.000015,0,0,0,0,0,36,"The Maker's Terrace",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1898,0,3,779,2.000015,0,0,0,0,0,39,"Dustwind Gulch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1917,0,47,780,2.000015,0,0,0,0,0,49,"Shaol'watha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1937,1,440,781,2.000015,0,0,0,0,0,42,"Noonshade Ruins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1938,1,440,782,2.000015,0,0,0,0,0,45,"Broken Pillar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1939,1,440,783,2.000015,0,0,0,0,0,45,"Abyssal Sands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1940,1,440,784,2.000015,0,0,0,0,0,49,"Southbreak Shore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1941,1,0,785,0.000000,0,0,0,0,0,0,"Caverns of Time",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,1.000000,0
1942,1,490,786,2.000015,0,0,0,0,0,48,"The Marshlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1943,1,490,787,2.000015,0,0,0,0,0,50,"Ironstone Plateau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1957,0,51,788,2.000015,0,0,0,0,0,47,"Blackchar Cave",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1958,0,51,789,2.000015,0,0,0,0,0,43,"Tanner Camp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1959,0,51,790,2.000015,0,0,0,0,0,45,"Dustfire Valley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1977,309,0,791,0.000000,0,11,32,3,0,0,"Zul'Gurub",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1978,0,8,792,2.000015,0,0,0,0,0,41,"Misty Reed Post",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1997,1,361,793,2.500015,0,0,0,0,0,0,"Bloodvenom Post ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
1998,1,361,794,2.000015,0,0,0,0,0,53,"Talonbranch Glade ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2017,329,0,795,0.000000,0,0,37,0,0,0,"Stratholme",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2037,0,0,796,0.000000,0,0,0,0,0,0,"Quel'thalas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2057,289,0,797,0.000000,0,0,37,15,0,0,"Scholomance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2077,1,148,798,2.000015,0,0,0,0,0,0,"Twilight Vale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2078,1,148,799,2.000015,0,0,0,0,0,0,"Twilight Shore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2079,1,15,800,2.000015,0,0,32,3,0,61,"Alcaz Island",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2097,1,400,801,2.000015,0,0,0,226,0,26,"Darkcloud Pinnacle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2098,0,10,802,2.000015,0,0,0,0,0,0,"Dawning Wood Catacombs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2099,0,44,803,2.000015,0,0,0,0,0,0,"Stonewatch Keep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2100,349,0,804,0.000000,0,0,0,7,0,0,"Maraudon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2101,0,38,805,2.000015,0,0,0,0,0,0,"Stoutlager Inn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2102,0,1,806,2.000015,0,0,0,0,0,0,"Thunderbrew Distillery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2103,0,11,807,2.000015,0,0,0,0,0,0,"Menethil Keep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2104,0,11,808,2.000015,0,0,0,0,0,0,"Deepwater Tavern",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2117,0,85,809,2.000000,0,0,0,0,0,0,"Shadow Grave",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2118,0,85,810,2.000015,0,0,0,0,0,0,"Brill Town Hall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2119,0,85,811,2.000015,0,0,0,0,0,0,"Gallows' End Tavern",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2137,1,215,812,2.000015,0,0,0,0,0,0,"The Pools of VisionUNUSED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2138,1,17,813,2.000015,0,0,0,10,0,0,"Dreadmist Den",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2157,1,17,814,2.000015,0,0,0,0,0,0,"Bael'dun Keep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2158,1,15,815,2.000015,0,0,0,0,0,0,"Emberstrife's Den",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2159,1,0,816,0.000000,0,0,33,237,0,0,"Onyxia's Lair",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2160,1,406,817,2.000015,0,0,0,0,0,0,"Windshear Mine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2161,0,10,818,2.000015,0,0,0,0,0,0,"Roland's Doom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2177,0,33,819,2.000050,0,0,0,0,325,0,"Battle Ring",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2197,1,1638,820,2.000015,0,0,0,0,0,0,"The Pools of Vision",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,4,0,0,0,0,-500.000000,0.000000,0
2198,1,405,821,2.000015,0,0,0,237,0,30,"Shadowbreak Ravine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2217,1,405,822,2.000015,0,0,0,0,0,0,"Broken Spear Village",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2237,1,400,823,2.000015,0,0,0,0,0,28,"Whitereach Post",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2238,1,400,824,2.000015,0,0,0,0,0,0,"Gornia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2239,1,400,825,2.000015,0,0,0,0,0,0,"Zane's Eye Crater",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2240,1,400,826,2.000015,0,0,0,0,0,0,"Mirage Raceway",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2241,1,618,827,2.000015,0,0,0,0,0,57,"Frostsaber Rock",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2242,1,618,828,2.000015,0,0,0,0,0,58,"The Hidden Grove",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2243,1,618,829,2.000015,0,0,0,0,0,55,"Timbermaw Post",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2244,1,618,830,2.000015,0,0,0,0,0,57,"Winterfall Village",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2245,1,618,831,2.000015,0,0,0,223,301,56,"Mazthoril",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2246,1,618,832,2.000015,0,0,0,0,0,55,"Frostfire Hot Springs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2247,1,618,833,2.000015,0,0,0,0,0,56,"Ice Thistle Hills",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2248,1,618,834,2.000015,0,0,0,0,0,0,"Dun Mandarr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2249,1,618,835,2.000015,0,0,0,0,0,60,"Frostwhisper Gorge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2250,1,618,836,2.000015,0,0,0,0,0,56,"Owl Wing Thicket",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2251,1,618,837,2.000015,0,0,0,0,0,56,"Lake Kel'Theril",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2252,1,618,838,2.000015,0,0,0,0,0,0,"The Ruins of Kel'Theril",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2253,1,618,839,2.000015,0,0,0,76,103,55,"Starfall Village",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2254,1,618,840,2.000015,0,0,0,0,0,0,"Ban'Thallow Barrow Den",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2255,1,618,841,2.500015,0,0,0,235,0,55,"Everlook",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2256,1,618,842,2.000015,0,0,37,205,0,60,"Darkwhisper Gorge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2257,369,0,843,0.000000,0,0,0,0,0,0,"Deeprun Tram",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,2,0,0,0,0,-500.000000,0.000000,0
2258,0,139,844,2.000015,0,0,0,0,0,58,"The Fungal Vale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2259,0,139,845,2.000015,0,0,0,0,0,0,"UNUSEDThe Marris Stead",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2260,0,139,846,2.000015,0,0,0,0,0,54,"The Marris Stead",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2261,0,139,847,2.000015,0,0,0,0,0,54,"The Undercroft",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2262,0,139,848,2.000015,0,0,0,0,0,55,"Darrowshire",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2263,0,139,849,2.007828,0,0,0,0,0,55,"Crown Guard Tower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2264,0,139,850,2.000015,0,0,0,0,0,57,"Corin's Crossing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2265,0,139,851,2.000015,0,0,0,0,0,0,"Scarlet Base Camp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2266,0,139,852,2.000015,0,0,0,193,0,55,"Tyr's Hand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2267,0,139,853,2.000015,0,0,0,0,0,0,"The Scarlet Basilica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2268,0,139,854,2.500015,0,0,0,0,0,58,"Light's Hope Chapel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2269,0,139,855,2.000015,0,0,0,0,0,0,"Browman Mill",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2270,0,139,856,2.000015,0,0,0,0,0,58,"The Noxious Glade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2271,0,139,857,2.007828,0,0,0,0,0,56,"Eastwall Tower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2272,0,139,858,2.000015,0,0,0,0,0,58,"Northdale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2273,0,139,859,2.000015,0,0,0,227,0,57,"Zul'Mashar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2274,0,139,860,2.000015,0,0,0,0,0,0,"Mazra'Alor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2275,0,139,861,2.007828,0,0,0,0,0,56,"Northpass Tower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2276,0,139,862,2.000015,0,0,0,76,0,59,"Quel'Lithien Lodge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2277,0,139,863,2.000015,0,0,0,0,0,55,"Plaguewood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2278,0,139,864,2.000015,0,0,0,0,0,0,"Scourgehold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2279,0,139,865,2.000015,0,0,37,0,0,55,"Stratholme",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2280,0,0,866,0.000000,0,0,0,0,0,0,"DO NOT USE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2297,0,28,867,2.000015,0,0,0,0,0,55,"Darrowmere Lake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2298,0,28,868,2.000015,0,0,0,0,0,55,"Caer Darrow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2299,0,139,869,2.000015,0,0,0,0,0,0,"Darrowmere Lake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2300,1,440,870,2.000015,0,0,0,0,0,50,"Caverns of Time",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2301,1,331,871,2.000015,0,0,28,194,0,23,"Thistlefur Village",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2302,1,15,872,2.000015,0,0,0,0,0,39,"The Quagmire",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2303,1,400,873,2.000015,0,0,0,0,0,27,"Windbreak Canyon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2317,1,440,874,2.000015,0,0,24,0,0,0,"South Seas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
2318,1,15,875,2.000015,0,0,0,0,0,0,"The Great Sea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
