int,string,int,int,int,int,int,int,int,int,int,int,float,float,float,float,float,float,int
7593,"World\Generic\Human\Passive Doodads\WoodenStairs\WoodenStairs02.mdx",0,0,0,0,0,0,0,0,0,0,-1.357386,-5.659356,-1.269907,1.393464,4.659646,5.436335,0
7594,"World\Expansion01\Doodads\ZulAman\Throne\EagleThrone01.mdx",0,0,0,0,0,0,0,0,0,0,-0.927370,-1.384646,-0.394536,1.261014,1.341785,3.938409,0
7595,"World\wmo\Azeroth\Buildings\GuardTower\GuardTower_intact.wmo",0,0,0,0,0,0,0,0,0,0,-29.173771,-27.540731,-6.064839,40.875099,27.514830,40.423931,0
7596,"World\Azeroth\BurningSteppes\PassiveDoodads\SmeltingCauldron\SmeltingCauldron.mdx",0,0,0,0,0,0,0,0,0,0,-4.088618,-7.395373,0.013987,4.583333,2.847222,7.386111,0
7597,"World\Expansion02\Doodads\BoreanTundra\MagnataurItems\Magnataur_Ribcage01.mdx",0,0,0,0,0,0,0,0,0,0,-9.597093,-4.768924,-4.947905,5.454607,5.007783,9.019293,0
7598,"World\wmo\transports\VrykulBoats\Transport_Vrykul_Large.wmo",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
7599,"World\Generic\PassiveDoodads\ValentinesDay\ValentineUmbrella_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.932772,-3.768608,-0.375942,0.689268,0.104407,3.720610,0
7600,"World\Generic\PassiveDoodads\ValentinesDay\ValentineBasket_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.553328,-0.522105,0.000000,0.647446,0.528117,1.019222,0
7601,"World\KhazModan\Uldaman\PassiveDoodads\Banners\Banner02.mdx",0,0,0,0,0,0,0,0,0,0,-1.396115,-2.875582,0.732482,0.016095,2.970559,5.538260,0
7602,"World\Expansion01\Doodads\Generic\BloodElf\Banners\BE_Banner_TallBlue.mdx",0,0,0,0,0,0,0,0,0,0,-0.370583,-3.798251,-0.117625,0.370585,3.798252,27.388590,0
7603,"World\Expansion01\Doodads\Generic\BloodElf\Banners\BE_Banner_ShatariSkyguard.mdx",0,0,0,0,0,0,0,0,0,0,-1.071143,-1.522842,-0.468565,-0.077590,1.523010,4.728845,0
7604,"World\Generic\PassiveDoodads\GuildBank\GuildVault_BloodElf_01.mdx",0,0,0,0,0,0,0,0,0,0,-1.208348,-2.206124,0.030440,0.528064,2.206474,4.384340,0
7605,"World\Generic\PassiveDoodads\GuildBank\GuildVault_Goblin_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.411236,-0.559327,-0.121333,0.665266,0.805056,2.053683,0
7606,"World\Generic\PassiveDoodads\GuildBank\GuildVault_Undercity_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.953837,-2.932185,-0.041376,-0.975560,-0.977914,3.227634,0
7607,"World\Generic\PassiveDoodads\GuildBank\GuildVault_Human_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.703365,-1.953415,0.037755,1.101176,1.930223,5.822458,0
7608,"World\Generic\PassiveDoodads\GuildBank\GuildVault_Dwarf_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.711740,-3.319601,0.323285,1.165754,2.657752,5.636937,0
7609,"World\Expansion02\Doodads\Generic\Human\Signpost\HU_Signpost_Sign_Northrend.mdx",0,0,0,0,0,0,0,0,0,0,-0.527420,-0.191497,-0.017487,0.602520,0.158908,0.499677,0
7610,"World\Expansion02\Doodads\Generic\Human\Northrend Human Mailbox dodad\final\HU_Mailbox.mdx",0,0,0,0,0,0,0,0,0,0,-0.486180,-0.461102,-0.727183,0.767871,0.626339,3.106104,0
7611,"World\Expansion02\Doodads\WinterTauren\WT_Brazier_Lit.mdx",0,0,0,0,0,0,0,0,0,0,-1.052985,-0.988230,-0.043762,1.077196,1.007617,0.921270,0
7612,"World\Generic\PassiveDoodads\GuildBank\GuildVault_Draenei_01.mdx",0,0,0,0,0,0,0,0,0,0,-1.972508,-2.474018,-0.068416,-0.324519,2.660877,4.111130,0
7613,"World\Generic\PassiveDoodads\GuildBank\GuildVault_Orc_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.928884,-2.923582,-0.070465,3.030067,3.035367,3.743788,0
7614,"World\wmo\transports\VrykulBoats\Transport_Vrykul_Medium.wmo",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
7615,"World\Generic\PassiveDoodads\GuildBank\GuildVault_NightElf_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.000322,-4.310439,-0.376750,3.774545,4.503565,10.724576,0
7616,"World\Generic\PassiveDoodads\GuildBank\GuildVault_Tauren_01.mdx",0,0,0,0,0,0,0,0,0,0,-1.611520,-2.590677,-0.044438,2.121041,2.908493,8.832951,0
7617,"World\Expansion02\Doodads\Generic\Sunshatter\Banner\Sunshatter_Banner01.mdx",0,0,0,0,0,0,0,0,0,0,-0.316400,-1.178347,-0.536704,0.025437,1.178518,5.679200,0
7618,"World\Expansion02\Doodads\Generic\Sunshatter\Banner\Sunshatter_Banner02.mdx",0,0,0,0,0,0,0,0,0,0,-0.388817,-1.348213,-0.560712,0.037273,1.314408,5.849406,0
7619,"World\Expansion01\Doodads\ZulAman\Ruins\TrollRuins_ZulAman_01.mdx",0,0,0,0,0,0,0,0,0,0,-6.039698,-4.562871,-0.368131,3.360564,4.820929,11.345241,0
7620,"World\Goober\G_RitualOfSouls_Blue.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,-2.118420,-0.939216,0.000000,2.118420,4.784640,0
7621,"World\Expansion02\Doodads\Generic\Sunshatter\Banner\Sunshatter_Banner03.mdx",0,0,0,0,0,0,0,0,0,0,-0.301678,-1.348213,0.029544,0.037273,1.314408,4.710790,0
7622,"World\Generic\Human\Passive Doodads\Armor\ArmorShoulderTrim.mdx",0,0,0,0,0,0,0,0,0,0,-0.275838,-0.269525,0.000411,0.251708,0.207345,0.289633,0
7623,"World\Expansion01\Doodads\Bloodmyst\Crystals\BloodmystCrystalAparatus01.mdx",0,0,0,0,0,0,0,0,0,0,-17.844734,-23.482767,-9.940784,19.339327,18.965858,20.319706,0
7624,"World\Generic\Human\Passive Doodads\Armor\ArmorBreastplateGreen.mdx",0,0,0,0,0,0,0,0,0,0,-0.223599,-0.298403,-0.284217,0.231925,0.297175,0.325583,0
7625,"World\Expansion02\Doodads\Generic\Vrykul\Shield\VR_CrestShield_02.mdx",0,0,0,0,0,0,0,0,0,0,-0.412655,-1.506431,-1.301004,0.402585,1.505840,1.272021,0
7626,"World\Expansion02\Doodads\Generic\Tuskarr\Forge\TS_Anvil_01.mdx",0,0,0,0,0,0,0,0,0,0,-1.378281,-0.797742,-0.061080,1.343978,0.788811,1.458129,0
7627,"World\Expansion02\Doodads\Generic\Tuskarr\Forge\TS_Forge_01.mdx",0,0,0,0,0,0,0,0,0,0,-1.699060,-1.075032,-0.531638,1.179559,1.062042,2.712454,0
7628,"World\Generic\ActiveDoodads\SpellPortals\MagePortal_Sunwell.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,-1.548768,0.202750,0.000000,1.548768,3.647409,0
7629,"World\Expansion02\Doodads\Generic\Sunshatter\Banner\Sunshatter_Monument.mdx",0,0,0,0,0,0,0,0,0,0,-2.267262,-2.334504,-0.110518,2.485979,2.719770,10.648647,0
7630,"World\wmo\Kalimdor\CollidableDoodads\Silithus\QuirajTower03.wmo",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
7631,"World\Goober\G_ArcanePrison_01.mdx",12818,12820,12821,12819,0,0,0,0,0,0,-2.093173,-3.507956,-1.630876,1.943318,3.655342,5.423594,0
7632,"World\wmo\transports\VrykulBoats\Vrykul_Gondola.wmo",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
7633,"World\Expansion02\Doodads\BoreanTundra\StoneHeads\Borean_TuskarrStatue_01.mdx",0,0,0,0,0,0,0,0,0,0,-10.005346,-9.879189,-2.343060,9.770855,9.977151,27.677874,0
7634,"World\Generic\PassiveDoodads\Ships\ShipAnimation\Transport_Tuskarr_turtle.mdx",0,0,0,0,0,0,0,0,0,0,-41.095947,-29.493753,-13.035810,36.794079,28.340603,23.174662,494
7635,"World\Generic\Orc\Passive Doodads\BarrelsandCrates\OrcCrate09.mdx",0,0,0,0,0,0,0,0,0,0,-0.944252,-0.955455,-0.013059,0.943654,0.932450,1.745973,0
7636,"World\wmo\transports\Tuskarrboat\Transport_Tuskarr_ship.wmo",0,0,0,0,0,0,0,0,0,0,-27.913343,-19.772011,-0.213791,30.401571,20.265106,26.014162,494
7637,"World\Expansion01\Doodads\Generic\AncientOrc\crates\AO_OrcCrate01.mdx",0,0,0,0,0,0,0,0,0,0,-0.906267,-0.875767,-0.022526,0.878097,0.888578,1.144141,0
7638,"World\Expansion01\Doodads\Generic\AncientOrc\crates\AO_OrcCrate02.mdx",0,0,0,0,0,0,0,0,0,0,-0.995347,-1.010725,-0.013059,0.999894,0.984534,1.777712,0
7639,"World\Expansion02\Doodads\Generic\Tuskar\FishLamp\TS_FishLight.mdx",0,0,0,0,0,0,0,0,0,0,-0.271347,-0.523708,-0.002708,1.568761,0.545896,3.206296,0
7640,"World\Generic\PassiveDoodads\DeathSkeletons\TaurenMaleDeathSkeleton.mdx",0,0,0,0,0,0,0,0,0,0,-0.542845,-2.074065,-0.068864,1.976647,0.687746,0.556079,0
7641,"World\Kalimdor\Silithus\PassiveDoodads\SilithidTankHusks\SilithidTankHuskThorax.mdx",0,0,0,0,0,0,0,0,0,0,-0.895755,-0.710110,-0.630842,0.957487,0.671061,0.627358,0
7642,"WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\GONDOLA\VRYKUL_GONDOLA.MDX",0,0,0,0,0,0,0,0,0,0,-1.620728,-17.463169,-16.861113,6.645615,17.050938,8.003209,0
7643,"World\Generic\Gnome\Passive Doodads\Parts\GnomeSteelPlate04.mdx",0,0,0,0,0,0,0,0,0,0,-0.546900,-1.342319,-0.212774,0.546900,1.342319,0.212774,0
7644,"World\Expansion02\Doodads\HowlingFjord\Fog\HFjord_Fog_01.mdx",0,0,0,0,0,0,0,0,0,0,-60.366325,-59.486771,10.535275,60.042469,54.263851,42.693501,0
7645,"World\Goober\G_MapMarkerHorde.mdx",0,0,0,0,0,0,0,0,0,0,-0.294763,-0.460447,0.008467,0.297790,0.457786,0.065315,0
7646,"World\Goober\G_MapMarkerAlliance.mdx",0,0,0,0,0,0,0,0,0,0,-0.334104,-0.384445,-0.006398,0.342969,0.394720,0.053866,0
7647,"World\Goober\G_MapMarkerScourge.mdx",0,0,0,0,0,0,0,0,0,0,-0.330296,-0.397242,-0.003289,0.316397,0.391388,0.058489,0
7648,"WORLD\EXPANSION02\DOODADS\GRIZZLYHILLS\VENTURECO\LOGRUN_PUMPELEVATOR01.MDX",0,0,0,0,0,0,0,0,0,0,-5.714737,-5.889380,-7.375288,5.790682,5.616040,2.206518,0
7649,"World\Kalimdor\Silithus\PassiveDoodads\Eggs\SilithidEgg.mdx",0,0,0,0,0,0,0,0,0,0,-0.573552,-0.940353,-0.338852,0.630386,0.944253,1.841460,0
7650,"World\Expansion02\Doodads\BoreanTundra\MagnataurItems\Borean_RedPlant_Drying_02.mdx",0,0,0,0,0,0,0,0,0,0,-1.256341,-1.059158,-0.245648,1.406380,1.153457,0.522802,0
7651,"WORLD\EXPANSION01\DOODADS\SUNWELL\PASSIVEDOODADS\SUNWELL\SUNWELLRAID_GATE_02.MDX",0,12297,0,0,0,0,0,0,0,0,-0.380648,-1.276011,-1.608563,0.375280,1.260872,1.597663,0
7652,"WORLD\EXPANSION01\DOODADS\SUNWELL\PASSIVEDOODADS\SUNWELL\SUNWELLRAID_GATE_01.MDX",0,12294,0,0,0,0,0,0,0,0,-0.380648,-2.309941,-3.843108,0.375280,2.340678,4.301820,0
7653,"WORLD\EXPANSION01\DOODADS\SUNWELL\PASSIVEDOODADS\SUNWELL\SUNWELLRAID_GATE_03.MDX",0,12223,0,12224,0,0,0,0,0,0,-1.135103,-7.774319,-0.051740,1.144026,7.773417,24.562223,0
7654,"World\Expansion02\Doodads\BoreanTundra\StoneFlags\Borean_Flag_05.mdx",0,0,0,0,0,0,0,0,0,0,-0.503784,-0.587564,-0.083598,0.508857,0.589292,2.998913,0
7655,"World\Expansion02\Doodads\BoreanTundra\StoneFlags\Borean_Flag_04.mdx",0,0,0,0,0,0,0,0,0,0,-0.685882,-0.755844,-0.075233,0.690955,0.844267,2.575445,0
7656,"World\Generic\Human\Passive Doodads\GunShop\GunShopBomb.mdx",0,0,0,0,0,0,0,0,0,0,-0.161971,-0.161540,0.005209,0.161971,0.162402,0.514918,0
7657,"World\Expansion01\Doodads\Bloodmyst\Webs\Cocoon_Yellow.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
7658,"World\Goober\G_RuneBlue02.mdx",12766,0,0,0,12767,0,0,0,0,0,-0.832640,-0.833333,0.030537,0.834026,0.833333,0.774859,0
7659,"World\KhazModan\Wetlands\PassiveDoodads\Totem\DragonTotem02.mdx",0,0,0,0,0,0,0,0,0,0,-2.794540,-5.422230,-0.281028,2.540060,5.300560,14.279100,0
7660,"World\Kalimdor\Ashenvale\PassiveDoodads\SatyrTotem\AshenSatyrTotem05.mdx",0,0,0,0,0,0,0,0,0,0,-1.535309,-6.672064,-0.420590,1.720965,6.840724,12.818875,0
7661,"World\KhazModan\Ironforge\PassiveDoodads\Rocks\SnowyTowerRock01.mdx",0,0,0,0,0,0,0,0,0,0,-23.164354,-25.030615,-7.537529,31.200911,28.762079,64.700958,0
7662,"World\Expansion02\Doodads\BoreanTundra\Bushes\Borean_Shrub_05_Q.mdx",0,0,0,0,0,0,0,0,0,0,-0.761535,-0.397705,-0.074175,0.232020,0.305463,1.539988,0
7663,"World\Expansion02\Doodads\WinterTauren\WT_Bench_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.780568,-2.271438,-0.167958,0.462404,2.285172,1.075107,0
7664,"World\Dungeon\ScarletMonastery\PassiveDoodads\Statues\statueDMmountainking.mdx",0,0,0,0,0,0,0,0,0,0,-0.422781,-0.773442,0.002011,0.326942,0.960600,1.555878,0
7665,"World\Generic\Orc\Passive Doodads\Rugs\FurRug01.mdx",0,0,0,0,0,0,0,0,0,0,-0.646389,-0.445564,0.000000,0.682478,0.442614,0.101660,0
7666,"World\Generic\PassiveDoodads\SummerFestival\SummerFest_IceStone_01.mdx",0,0,0,0,12252,0,0,0,0,0,-0.866439,-2.053826,0.677436,0.842276,1.732058,5.832890,0
7667,"World\Outland\PassiveDoodads\DraeniBuildings\outland_draeni_hut_1.wmo",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
7668,"World\wmo\Azeroth\Buildings\Duskwood_Blacksmith\Duskwood_Blacksmith.wmo",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
7669,"World\wmo\Dungeon\KL_AhnQiraj\40MansSilithidHall.wmo",0,0,0,0,0,0,0,0,0,0,-233.575104,-38.539116,-70.478668,84.006332,317.468842,154.827072,0
7670,"World\wmo\Kalimdor\Buildings\OrcGreatHall\AbandonedOrcGreatHall.wmo",0,0,0,0,0,0,0,0,0,0,-30.606205,-31.726395,-2.165984,30.177305,31.750217,43.593052,0
7671,"World\wmo\Dungeon\KL_AhnQiraj\40ManMainBossEast.wmo",0,0,0,0,0,0,0,0,0,0,-290.887390,-272.314362,-112.140907,282.862549,272.314270,110.711082,0
7672,"World\wmo\Kalimdor\Buildings\OrcBarracks\AbandonedOrcBarracks.wmo",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
7673,"World\wmo\Dungeon\KL_AhnQiraj\40ManMainBoss2.wmo",0,0,0,0,0,0,0,0,0,0,-87.416550,-87.899597,-51.607441,99.573959,86.690552,76.673615,0
7674,"World\wmo\Dungeon\KL_AhnQiraj\40ManEnterance.wmo",0,0,0,0,0,0,0,0,0,0,-233.058853,-278.032379,-74.260399,229.428055,290.903198,120.037827,0
7675,"World\wmo\Dungeon\KL_AhnQiraj\40ManMainBoss1.wmo",0,0,0,0,0,0,0,0,0,0,-180.907455,-193.718597,-84.351799,148.979752,132.361496,137.904358,0
7676,"World\wmo\Kalimdor\Buildings\OrcBlacksmith\AbandonedOrcBlacksmith.wmo",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
7677,"World\wmo\Kalimdor\Buildings\OrcKennel\AbandonedOrcKennel.wmo",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
7678,"World\Expansion02\Doodads\Generic\Vrykul\Quest\VR_Sack_02_Q.mdx",0,0,0,0,0,0,0,0,0,0,-0.708657,-0.624560,-0.045535,0.708065,0.624512,1.067960,0
7679,"World\Expansion02\Doodads\Generic\Vrykul\Quest\VR_Sack_03_Q.mdx",0,0,0,0,0,0,0,0,0,0,-0.458345,-0.396092,-0.021725,0.443260,0.399373,0.832486,0
7680,"World\Generic\DarkIronDwarf\Passive Doodads\Crates\DarkIronCrateBroken01.mdx",0,0,0,0,0,0,0,0,0,0,-1.159211,-1.414756,-0.037249,1.432625,1.256490,2.263193,0
7681,"World\Expansion01\Doodads\Sunwell\Passivedoodads\Sunwell\Sunwell_Replica.mdx",0,0,0,0,0,0,0,0,0,0,-2.029066,-2.348654,0.228952,2.534653,2.215066,2.211795,0
7682,"World\Generic\PassiveDoodads\SummerFestival\SummerFest_Banner_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.657360,-1.367769,-0.031457,0.441063,1.352983,4.844804,0
7683,"World\Generic\PassiveDoodads\SummerFestival\SummerFest_Pavilion_01.mdx",0,0,0,0,0,0,0,0,0,0,-6.190268,-6.181227,-0.561423,6.214273,6.209074,15.489292,0
7684,"World\Kalimdor\Silithus\PassiveDoodads\Crystals\silithus_crystal_masterbase.mdx",0,0,0,0,0,0,0,0,0,0,-4.418756,-4.308917,-0.523694,4.447218,8.441189,2.124201,0
7685,"World\Kalimdor\Silithus\PassiveDoodads\Crystals\Silithus_commCrystal_base02.mdx",0,0,0,0,0,0,0,0,0,0,-1.636480,-1.303279,-0.100956,1.587785,1.579530,1.829536,0
7686,"World\Kalimdor\Silithus\PassiveDoodads\Crystals\Silithus_commCrystal_base03.mdx",0,0,0,0,0,0,0,0,0,0,-1.854849,-1.655293,-0.240767,2.011921,2.059111,2.543374,0
7687,"World\Azeroth\Elwynn\PassiveDoodads\BattleGladePolearmSkull\BattleGladePolearmSkull.mdx",0,0,0,0,0,0,0,0,0,0,-0.465632,-0.019677,-0.079948,0.376145,0.170757,1.358653,0
7688,"World\Kalimdor\Winterspring\PassiveDoodads\FrostSaberRock\WinterSpringFrostSaberRock.mdx",0,0,0,0,0,0,0,0,0,0,-105.635330,-67.880508,-3.375451,64.421066,44.948399,66.538467,0
7689,"World\Expansion01\Doodads\Sunwell\Passivedoodads\Sunwell\FrostwurmFellfire_Birth.mdx",0,0,0,0,0,0,0,0,0,0,-48.438927,-43.475910,-0.692482,58.203960,38.428619,10.687016,0
7690,"World\Kalimdor\Winterspring\PassiveDoodads\FrozenWaterFalls\FrozenWaterfall02.mdx",0,0,0,0,0,0,0,0,0,0,-3.219659,-1.290125,-0.608068,3.222749,5.323893,8.419354,0
7691,"SPELLS\SUNWELL_FIRE_BARRIER_EXT.MDX",0,0,0,0,0,0,0,0,0,0,-43.345104,0.402202,-37.148335,75.171997,135.593491,47.475552,0
7692,"World\Generic\PassiveDoodads\SummerFestival\SummerFest_Brazer_NoCollision.mdx",0,0,0,0,0,0,0,0,0,0,-0.642474,-0.642131,-0.010661,0.650019,0.650361,1.823681,0
7693,"World\Goober\G_Book01_Brown.mdx",0,0,0,0,0,0,0,0,0,0,-0.302832,-0.224365,-0.000393,0.301016,0.223320,0.128939,0
7694,"World\Expansion01\Doodads\Generic\BloodElf\Planetarium\BE_Planetarium_Active.mdx",0,0,0,0,0,0,0,0,0,0,-25.043528,-37.610039,32.947460,29.460260,39.607025,104.500107,0
7695,"World\Expansion01\Doodads\Shattrath\Passivedoodads\BattlemasterPedestal\BattlemasterPedestal.mdx",0,0,0,0,0,0,0,0,0,0,-0.952855,-0.954152,-0.364292,0.952245,0.950947,0.801144,0
7696,"World\Expansion02\Doodads\Stratholme_Past\LD_GrainSack01.mdx",0,0,0,0,0,0,0,0,0,0,-0.338194,-0.339455,-0.002696,0.332390,0.630891,0.265144,0
7697,"World\Expansion02\Doodads\Stratholme_Past\LD_GrainSack02.mdx",0,0,0,0,0,0,0,0,0,0,-0.280282,-0.335319,-0.042974,0.280684,0.396865,0.493401,0
7698,"WORLD\GENERIC\TAUREN\PASSIVE DOODADS\DRUMS\TAURENDRUMMED01.MDX",0,0,0,0,0,0,0,0,0,0,-0.450143,-0.506152,-0.019870,0.567395,0.511386,1.841226,0
7699,"World\Expansion02\Doodads\Generic\Zeppelin\CrashedZeppelinPiece_03.mdx",0,0,0,0,0,0,0,0,0,0,-6.167891,-0.984208,-3.196069,6.231944,1.641552,5.389853,0
7700,"World\Expansion02\Doodads\Generic\Zeppelin\CrashedZeppelinPiece_04.mdx",0,0,0,0,0,0,0,0,0,0,-10.072487,-9.666452,-7.240556,10.072484,9.727888,12.931552,0
7701,"World\Expansion01\Doodads\Generic\Draenei\crashplate\DR_crashplate01.mdx",0,0,0,0,0,0,0,0,0,0,-1.996109,-1.301256,0.000000,1.856918,1.504145,0.129562,0
7702,"World\Expansion02\Doodads\HowlingFjord\HFjord_Bush_SNOW_04.mdx",0,0,0,0,0,0,0,0,0,0,-6.229627,-5.053986,-0.598108,6.099964,4.701287,5.924441,0
7703,"WORLD\EXPANSION01\DOODADS\SUNWELL\PASSIVEDOODADS\SUNWELL\SUNWELLRAID_GATE_04.MDX",0,12300,0,0,0,0,0,0,0,0,-0.010849,-0.010114,-0.011358,0.010849,0.011584,0.010341,0
7704,"WORLD\EXPANSION01\DOODADS\SUNWELL\PASSIVEDOODADS\SUNWELL\SUNWELL_ICE_BARRIER.MDX",0,12299,0,12336,0,0,0,0,0,0,-383.271576,91.206696,2.706679,-339.837982,105.336319,35.344185,0
7705,"World\Generic\Human\Passive Doodads\Books\BookSmall01.mdx",0,0,0,0,0,0,0,0,0,0,-0.063164,-0.171862,0.000994,0.054768,0.166128,0.420533,0
7706,"World\Generic\Human\Passive Doodads\Books\BookSmall03.mdx",0,0,0,0,0,0,0,0,0,0,-0.063164,-0.171862,0.006111,0.054768,0.166128,0.425650,0
7707,"World\Generic\Human\Passive Doodads\Books\BookSmall05.mdx",0,0,0,0,0,0,0,0,0,0,-0.063163,-0.171862,0.000167,0.054769,0.166128,0.419719,0
7708,"World\wmo\Azeroth\Collidable Doodads\Redridge\RedridgeDocks\RedRidgeSmallDock01.wmo",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
7709,"World\wmo\transports\Crashed_zeppelin\CrashedZeppelinPiece_01.wmo",0,0,0,0,0,0,0,0,0,0,-30.311831,-12.280527,-13.175583,31.679695,12.396673,24.142349,0
7710,"World\Generic\PassiveDoodads\SummerFestival\SummerFest_Candle_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.149825,-0.182954,-0.021159,0.189706,0.134290,0.334335,0
7711,"World\Generic\PassiveDoodads\SummerFestival\SummerFest_Candle_02.mdx",0,0,0,0,0,0,0,0,0,0,-0.149825,-0.182954,-0.021159,0.189706,0.134290,0.334335,0
7712,"World\Goober\G_BearTrapReverse.mdx",0,12751,0,12749,12750,0,0,0,0,0,-0.500000,-0.484206,0.000000,0.500000,0.420083,0.512535,0
7713,"World\Goober\G_IceSpike_Impact.mdx",0,0,0,0,0,0,0,0,0,0,-1.063303,-1.429649,-2.534423,1.226761,1.085109,-0.289257,0
7714,"World\Kalimdor\Silithus\PassiveDoodads\Ruins\SilithusRuinsObelisk03.mdx",0,0,0,0,0,0,0,0,0,0,-6.281109,-5.329528,0.173474,6.424792,5.674109,16.275522,0
7715,"World\Kalimdor\Silithus\PassiveDoodads\Ruins\SilithusRuinsObelisk02.mdx",0,0,0,0,0,0,0,0,0,0,-4.518198,-3.132941,-21.035700,4.661875,4.817237,5.109867,0
7716,"World\Kalimdor\Silithus\PassiveDoodads\Crystals\Silithus_commCrystal_base01.mdx",0,0,0,0,0,0,0,0,0,0,-0.918817,-0.827648,-0.015340,0.948751,0.819363,0.692492,0
7717,"World\Expansion02\Doodads\BoreanTundra\Ropes\Borean_Rope_01.mdx",0,12647,0,0,0,0,0,0,0,0,-1.545620,-1.247772,-10.055632,0.891985,1.228795,55.092304,0
7718,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\CHEESESHOP01.MDX",0,0,0,0,0,0,0,0,0,0,-6.188303,-0.662114,2.105483,2.721592,0.718585,8.584188,0
7719,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\BANK01.MDX",0,0,0,0,0,0,0,0,0,0,-6.038475,-0.662115,2.105483,2.871421,0.718584,8.584188,0
7720,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\WINESHOPSIGN01.MDX",0,0,0,0,0,0,0,0,0,0,-6.038475,-0.662115,2.105483,2.871421,0.718584,8.584188,0
7721,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BANNERS\DWARVENBANNER01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,-1.938947,-0.036068,0.118391,1.938947,6.427564,0
7722,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BANNERS\WARRIORBANNER01.MDX",0,0,0,0,0,0,0,0,0,0,-0.000001,-1.938947,-0.040461,0.170951,1.938947,6.427564,0
7723,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BANNERS\NIGHTELF01.MDX",0,0,0,0,0,0,0,0,0,0,-0.000001,-1.938947,-0.040461,0.170951,1.938947,6.427564,0
7724,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BANNERS\MAGICBANNER01.MDX",0,0,0,0,0,0,0,0,0,0,-0.000001,-1.938947,-0.040461,0.170951,1.938947,6.427564,0
7725,"World\Generic\Goblin\PassiveDoodads\GoblinTents\GoblinTent01.mdx",0,0,0,0,0,0,0,0,0,0,-2.576573,-5.201042,-0.204300,2.128485,2.365690,4.014572,0
7726,"World\Generic\Goblin\PassiveDoodads\GoblinTents\GoblinTent02.mdx",0,0,0,0,0,0,0,0,0,0,-2.523466,-2.496928,-0.090811,2.555457,2.400920,3.641661,0
7727,"World\Generic\Goblin\PassiveDoodads\GoblinTents\GoblinTent03.mdx",0,0,0,0,0,0,0,0,0,0,-2.324270,-2.280975,-0.204300,2.380787,1.207036,3.499108,0
7728,"World\Generic\Goblin\PassiveDoodads\GoblinTents\GoblinTent04.mdx",0,0,0,0,0,0,0,0,0,0,-4.941637,-2.676682,-0.118019,4.675202,2.611254,4.801188,0
7729,"World\Generic\Goblin\PassiveDoodads\GoblinTents\GoblinTent05.mdx",0,0,0,0,0,0,0,0,0,0,-1.925358,-4.112353,-0.204300,2.779699,5.123832,4.014572,0
7730,"World\Generic\Goblin\PassiveDoodads\GoblinTents\GoblinTent07.mdx",0,0,0,0,0,0,0,0,0,0,-2.392411,-2.668993,-0.128867,3.235290,2.391061,5.019081,0
7731,"World\KhazModan\Blackrock\PassiveDoodads\GolemParts\CannonGolemArm.mdx",0,0,0,0,0,0,0,0,0,0,-0.531273,-0.884954,-0.042526,0.425097,1.000080,0.963797,0
